frame,time_s,band_energy,mask_raw,mask_morph
1268,27.093333333333334,0.13119461540309596,0,0
1269,27.11466666666667,0.2132007668618335,1,0
1270,27.136,0.1737997113781467,1,0
1271,27.157333333333334,0.11577303699904257,0,0
1272,27.17866666666667,0.06459111179480939,0,0
1273,27.2,0.04535791598855235,0,0
1274,27.221333333333334,0.11989406981182855,0,0
1275,27.24266666666667,0.126430862800804,0,0
1276,27.264,0.1447138879567576,0,0
1277,27.285333333333334,0.1555882538309174,0,0
1278,27.30666666666667,0.08740328282412296,0,0
1279,27.328,0.06043685900045789,0,0
1280,27.349333333333334,0.04890911504145783,0,0
1281,27.370666666666665,0.12407104172591707,0,0
1282,27.392,0.1846381211182683,1,0
1283,27.413333333333334,0.14271541888553718,0,0
1284,27.434666666666665,0.136131423622402,0,0
1285,27.456,0.152209457193724,0,0
1286,27.477333333333334,0.13412006606894186,0,0
1287,27.498666666666665,0.06625866662910927,0,0
1288,27.52,0.11642841481997374,0,0
1289,27.541333333333334,0.1463813805508609,0,0
1290,27.562666666666665,0.1841065709664887,1,1
1291,27.584,0.15390368438356938,0,1
1292,27.605333333333334,0.11112271780807552,0,1
1293,27.626666666666665,0.14676627281548113,0,1
1294,27.648,0.18673599517875467,1,1
1295,27.669333333333334,0.17179610309646218,1,1
1296,27.690666666666665,0.17741407897453765,1,1
1297,27.712,0.2439893546054323,1,1
1298,27.733333333333334,0.22858418684060186,1,1
1299,27.754666666666665,0.1264993471900747,0,0
1300,27.776,0.0945265612319765,0,0
1301,27.797333333333334,0.10356076894936461,0,0
1302,27.818666666666665,0.09752088386548786,0,0
1303,27.84,0.10447241403344913,0,0
1304,27.861333333333334,0.08776513818806925,0,0
1305,27.882666666666665,0.03522863617452246,0,0
1306,27.904,0.04555850439861376,0,0
1307,27.925333333333334,0.08943063103112635,0,0
1308,27.946666666666665,0.14713537698993515,0,0
1309,27.968,0.16397238046711113,1,1
1310,27.989333333333335,0.10442477163436195,0,1
1311,28.010666666666665,0.16831444081771393,1,1
1312,28.032,0.22508856918933468,1,1
1313,28.053333333333335,0.19417430639762617,1,1
1314,28.074666666666666,0.2771836606764794,1,1
1315,28.096,0.27235749920563496,1,1
1316,28.117333333333335,0.17788869898068235,1,1
1317,28.138666666666666,0.10840131495876956,0,1
1318,28.16,0.20185959327494407,1,1
1319,28.181333333333335,0.26063291301408276,1,1
1320,28.202666666666666,0.17998519425419662,1,1
1321,28.224,0.10813027345023606,0,0
1322,28.245333333333335,0.13082394920795115,0,0
1323,28.266666666666666,0.10416903705914615,0,0
1324,28.288,0.10834480825671125,0,0
1325,28.309333333333335,0.14302705330869822,0,0
1326,28.330666666666666,0.21070721955162927,1,1
1327,28.352,0.20391765962433345,1,1
1328,28.373333333333335,0.21767359236244643,1,1
1329,28.394666666666666,0.2205560539348015,1,1
1330,28.416,0.27764026685256654,1,1
1331,28.437333333333335,0.2915129292543829,1,1
1332,28.458666666666666,0.2349565920532648,1,1
1333,28.48,0.2879036411525436,1,1
1334,28.501333333333335,0.36062159331415705,1,1
1335,28.522666666666666,0.32310838282788495,1,1
1336,28.544,0.14257516419249427,0,1
1337,28.565333333333335,0.20641616008674157,1,1
1338,28.586666666666666,0.27255742395136767,1,1
1339,28.608,0.28128334003739885,1,1
1340,28.629333333333335,0.23281500717616752,1,1
1341,28.650666666666666,0.1153984570349959,0,1
1342,28.672,0.2236132527184929,1,1
1343,28.69333333333333,0.26358684367217805,1,1
1344,28.714666666666666,0.28048942165453833,1,1
1345,28.736,0.22196285380181183,1,1
1346,28.75733333333333,0.16663483746659108,1,1
1347,28.778666666666666,0.2250635628896781,1,1
1348,28.8,0.4283265404796033,1,1
1349,28.82133333333333,0.39872186337005194,1,1
1350,28.842666666666666,0.27366839601998977,1,1
1351,28.864,0.3400637473247517,1,1
1352,28.88533333333333,0.36083943625403764,1,1
1353,28.906666666666666,0.2742942194961743,1,1
1354,28.928,0.3281254536275241,1,1
1355,28.949333333333332,0.3411078065314506,1,1
1356,28.970666666666666,0.1997306313617583,1,1
1357,28.992,0.21558256994941832,1,1
1358,29.013333333333332,0.2317066163118116,1,1
1359,29.034666666666666,0.22878822561142326,1,1
1360,29.056,0.20381832598146765,1,1
1361,29.077333333333332,0.22571896151561685,1,1
1362,29.098666666666666,0.17208040891116605,1,1
1363,29.12,0.21142855526943577,1,1
1364,29.141333333333332,0.2537530243594044,1,1
1365,29.162666666666667,0.19545274707102364,1,1
1366,29.184,0.193093641716163,1,1
1367,29.205333333333332,0.1680323484923032,1,1
1368,29.226666666666667,0.27068596410462037,1,1
1369,29.248,0.21087396374801143,1,1
1370,29.269333333333332,0.16420708459178757,1,1
1371,29.290666666666667,0.3413836102537271,1,1
1372,29.312,0.31158931595008826,1,1
1373,29.333333333333332,0.20571330045326408,1,1
1374,29.354666666666667,0.15748705554073472,1,1
1375,29.376,0.07065539563886028,0,1
1376,29.397333333333332,0.2042060917079266,1,1
1377,29.418666666666667,0.3197813626307597,1,1
1378,29.44,0.4433046308266905,1,1
1379,29.461333333333332,0.3886980165955484,1,1
1380,29.482666666666667,0.3039727125357113,1,1
1381,29.504,0.2674606806490068,1,1
1382,29.525333333333332,0.18764298200359372,1,1
1383,29.546666666666667,0.17978594645909232,1,1
1384,29.568,0.11452974511719267,0,1
1385,29.589333333333332,0.2298025230333755,1,1
1386,29.610666666666667,0.4263492560447699,1,1
1387,29.632,0.43237858597689477,1,1
1388,29.653333333333332,0.25348595815273983,1,1
1389,29.674666666666667,0.2540226814444891,1,1
1390,29.696,0.2523894999063886,1,1
1391,29.717333333333332,0.31543432895082674,1,1
1392,29.738666666666667,0.29556626129407026,1,1
1393,29.76,0.23198069165509153,1,1
1394,29.781333333333333,0.16464477599709393,1,1
1395,29.802666666666667,0.21561632253993096,1,1
1396,29.824,0.2712027283905348,1,1
1397,29.845333333333333,0.16856019273307538,1,1
1398,29.866666666666667,0.061109098360320635,0,1
1399,29.888,0.11674594757569744,0,1
1400,29.909333333333333,0.24862033417030077,1,1
1401,29.930666666666667,0.24231489217954394,1,1
1402,29.952,0.15429109378926614,0,1
1403,29.973333333333333,0.164039894517575,1,1
1404,29.994666666666667,0.1848827284110973,1,1
1405,30.016,0.4077656762306355,1,1
1406,30.037333333333333,0.5523528115575312,1,1
1407,30.058666666666667,0.4194417110303733,1,1
1408,30.08,0.2726233855876874,1,1
1409,30.101333333333333,0.33261155666220776,1,1
1410,30.122666666666667,0.4640113793373139,1,1
1411,30.144,0.40681630022137444,1,1
1412,30.165333333333333,0.3034992349579381,1,1
1413,30.186666666666667,0.16591626906659523,1,1
1414,30.208,0.19566763724561012,1,1
1415,30.229333333333333,0.36385208039374073,1,1
1416,30.250666666666667,0.3318349389007873,1,1
1417,30.272,0.16273913887125666,1,1
1418,30.293333333333333,0.22358008802767895,1,1
1419,30.314666666666668,0.24465047607463267,1,1
1420,30.336,0.21789307097455723,1,1
1421,30.357333333333333,0.17458073991986944,1,1
1422,30.378666666666668,0.3102966743423882,1,1
1423,30.4,0.43234592852568204,1,1
1424,30.421333333333333,0.5493704703023157,1,1
1425,30.442666666666668,0.5081024586726901,1,1
1426,30.464,0.3200161827816713,1,1
1427,30.485333333333333,0.1756138734417133,1,1
1428,30.506666666666668,0.14475317552236747,0,1
1429,30.528,0.14535712082504312,0,1
1430,30.549333333333333,0.2492841664762115,1,1
1431,30.570666666666668,0.315646219437277,1,1
1432,30.592,0.2789972538076542,1,1
1433,30.613333333333333,0.36719302028873924,1,1
1434,30.634666666666668,0.3580059099067081,1,1
1435,30.656,0.21533379690290672,1,1
1436,30.677333333333333,0.2564676168339022,1,1
1437,30.698666666666668,0.30409662760233247,1,1
1438,30.72,0.28906759351189,1,1
1439,30.741333333333333,0.23307795421859562,1,1
1440,30.762666666666668,0.30893916087648693,1,1
1441,30.784,0.22864754469618662,1,1
1442,30.805333333333333,0.24461696962761864,1,1
1443,30.826666666666668,0.3084349729730661,1,1
1444,30.848,0.3564023162054922,1,1
1445,30.869333333333334,0.27027935720608565,1,1
1446,30.890666666666668,0.2533375247383321,1,1
1447,30.912,0.1501214084031866,0,1
1448,30.933333333333334,0.13281759078252492,0,1
1449,30.954666666666668,0.19588702874124075,1,1
1450,30.976,0.21837599064645422,1,1
1451,30.997333333333334,0.23477151326851808,1,1
1452,31.018666666666668,0.33788167726728663,1,1
1453,31.04,0.3182140008738069,1,1
1454,31.061333333333334,0.2904475767164394,1,1
1455,31.082666666666668,0.25688438672040215,1,1
1456,31.104,0.18130419192902403,1,1
1457,31.125333333333334,0.10780057922892954,0,1
1458,31.14666666666667,0.16271177042046378,1,1
1459,31.168,0.1536649406043445,0,1
1460,31.189333333333334,0.20421417089140095,1,1
1461,31.21066666666667,0.2550983020500246,1,1
1462,31.232,0.23248221803641178,1,1
1463,31.253333333333334,0.2593681245208042,1,1
1464,31.27466666666667,0.18799250207940005,1,1
1465,31.296,0.10327008487916095,0,1
1466,31.317333333333334,0.17462486546891567,1,1
1467,31.338666666666665,0.255969585086656,1,1
1468,31.36,0.23349169269450615,1,1
1469,31.381333333333334,0.19200655313617834,1,1
1470,31.402666666666665,0.18590309121919862,1,1
1471,31.424,0.21131843489865984,1,1
1472,31.445333333333334,0.2196182335245107,1,1
1473,31.466666666666665,0.10635431842714023,0,1
1474,31.488,0.09491992479626363,0,1
1475,31.509333333333334,0.1402213745788132,0,1
1476,31.530666666666665,0.13821196216714723,0,1
1477,31.552,0.16901573542585965,1,1
1478,31.573333333333334,0.18237203829326223,1,1
1479,31.594666666666665,0.15906224407946942,1,1
1480,31.616,0.2926564387356041,1,1
1481,31.637333333333334,0.2846970936297004,1,1
1482,31.658666666666665,0.1187153608318347,0,1
1483,31.68,0.19859660878383223,1,1
1484,31.701333333333334,0.2848973515780818,1,1
1485,31.722666666666665,0.31378301563871436,1,1
1486,31.744,0.26962445441214994,1,1
1487,31.765333333333334,0.13566776509877476,0,0
1488,31.786666666666665,0.09179584855163518,0,0
1489,31.808,0.12365015081037464,0,0
1490,31.829333333333334,0.14722592406482093,0,0
1491,31.850666666666665,0.09042176059025352,0,0
1492,31.872,0.10404580124129312,0,0
1493,31.893333333333334,0.09887746991860386,0,0
1494,31.914666666666665,0.0591917290370493,0,0
1495,31.936,0.08739038719401074,0,0
1496,31.957333333333334,0.17331470208753935,1,1
1497,31.978666666666665,0.22411767736606536,1,1
1498,32.0,0.3216670305484195,1,1
1499,32.02133333333333,0.2788051929439941,1,1
1500,32.04266666666667,0.17963560808506715,1,1
1501,32.064,0.10006558320511194,0,1
1502,32.08533333333333,0.20861848312963885,1,1
1503,32.10666666666667,0.3543345706552756,1,1
1504,32.128,0.3278271582136778,1,1
1505,32.14933333333333,0.24296159186583663,1,1
1506,32.17066666666667,0.3678082871159393,1,1
1507,32.192,0.3703514526308678,1,1
1508,32.21333333333333,0.2547704113925721,1,1
1509,32.23466666666667,0.2600646253262,1,1
1510,32.256,0.25332945184814665,1,1
1511,32.27733333333333,0.2870666529192963,1,1
1512,32.29866666666667,0.3671145313531185,1,1
1513,32.32,0.32983381737557754,1,1
1514,32.34133333333333,0.28478791578593154,1,1
1515,32.36266666666667,0.1890488577343353,1,1
1516,32.384,0.14307312556321464,0,1
1517,32.40533333333333,0.12375916587074975,0,1
1518,32.42666666666667,0.2154402493901985,1,1
1519,32.448,0.2130620967708735,1,1
1520,32.46933333333333,0.11011592059714755,0,1
1521,32.49066666666667,0.130122603870854,0,1
1522,32.512,0.15057785841417903,0,1
1523,32.53333333333333,0.16843397161217732,1,1
1524,32.55466666666667,0.18430986538357688,1,1
1525,32.576,0.2498548346635219,1,1
1526,32.59733333333333,0.16902337139183377,1,1
1527,32.61866666666667,0.14529912506722376,0,1
1528,32.64,0.16220869669618534,1,1
1529,32.66133333333333,0.2169378603047987,1,1
1530,32.68266666666667,0.20985503714905218,1,1
1531,32.704,0.30362793310489194,1,1
1532,32.72533333333333,0.3096907252544349,1,1
1533,32.74666666666667,0.21800265986864614,1,1
1534,32.768,0.2525064074663425,1,1
1535,32.78933333333333,0.28911787746925705,1,1
1536,32.81066666666667,0.2863805065031933,1,1
1537,32.832,0.2619933368116167,1,1
1538,32.85333333333333,0.2124857127318477,1,1
1539,32.87466666666667,0.21710494503119254,1,1
1540,32.896,0.27817075464324,1,1
1541,32.91733333333333,0.38864809008172535,1,1
1542,32.93866666666667,0.3936006645939623,1,1
1543,32.96,0.2092642458745596,1,1
1544,32.98133333333333,0.26966390114789945,1,1
1545,33.00266666666667,0.4124399597984287,1,1
1546,33.024,0.4448779070242199,1,1
1547,33.04533333333333,0.27963410755066026,1,1
1548,33.06666666666667,0.16136157159557968,1,1
1549,33.088,0.21944719261294907,1,1
1550,33.10933333333333,0.23599228372054135,1,1
1551,33.13066666666667,0.1609441815150608,1,1
1552,33.152,0.23577998553972296,1,1
1553,33.17333333333333,0.3278160897764113,1,1
1554,33.19466666666667,0.3565210097707765,1,1
1555,33.216,0.18410925564121175,1,1
1556,33.23733333333333,0.21399901143968236,1,1
1557,33.25866666666667,0.21731277479946373,1,1
1558,33.28,0.28089084482756643,1,1
1559,33.30133333333333,0.20382207953401998,1,1
1560,33.32266666666667,0.0738224933170025,0,1
1561,33.344,0.12887401445692911,0,1
1562,33.36533333333333,0.14700240560300357,0,1
1563,33.38666666666666,0.1260585870697991,0,1
1564,33.408,0.18446530839324138,1,1
1565,33.42933333333333,0.1950495475981574,1,1
1566,33.45066666666666,0.18022242601529076,1,1
1567,33.472,0.2890716448669875,1,1
1568,33.49333333333333,0.23718787196573432,1,1
1569,33.51466666666666,0.22967561013307522,1,1
1570,33.536,0.14633785267985064,0,1
1571,33.55733333333333,0.18124705500853167,1,1
1572,33.57866666666666,0.28846429873410984,1,1
1573,33.6,0.19264951552799564,1,1
1574,33.62133333333333,0.17948150272142674,1,1
1575,33.64266666666666,0.19712414421327842,1,1
1576,33.664,0.14523581562542115,0,0
1577,33.68533333333333,0.0787973309348841,0,0
1578,33.70666666666666,0.041361358914523125,0,0
1579,33.728,0.08938118277860205,0,0
1580,33.74933333333333,0.10764323393088834,0,0
1581,33.77066666666666,0.09733548320198099,0,0
1582,33.792,0.16565397600151047,1,1
1583,33.81333333333333,0.1694063491687567,1,1
1584,33.834666666666664,0.20868479540815038,1,1
1585,33.856,0.26241910349165476,1,1
1586,33.87733333333333,0.2241369694695499,1,1
1587,33.898666666666664,0.1848772257995337,1,1
1588,33.92,0.1924654917347135,1,1
1589,33.94133333333333,0.31537125429054225,1,1
1590,33.962666666666664,0.2816425904708084,1,1
1591,33.984,0.25160341346195403,1,1
1592,34.00533333333333,0.2024452206673576,1,1
1593,34.026666666666664,0.1234382428332883,0,1
1594,34.048,0.14347785026449553,0,1
1595,34.06933333333333,0.0947607510664156,0,1
1596,34.090666666666664,0.09704184025826909,0,1
1597,34.112,0.21886325022409817,1,1
1598,34.13333333333333,0.2582008890924635,1,1
1599,34.154666666666664,0.19563559999165758,1,1
1600,34.176,0.18910501644358557,1,1
1601,34.19733333333333,0.20174607917686926,1,1
1602,34.218666666666664,0.16773994215973537,1,1
1603,34.24,0.14624720377132241,0,1
1604,34.26133333333333,0.24783679204621667,1,1
1605,34.282666666666664,0.28719958824216185,1,1
1606,34.304,0.3285251172781445,1,1
1607,34.32533333333333,0.21735572870140063,1,1
1608,34.346666666666664,0.10531328236922566,0,1
1609,34.368,0.0482525970026354,0,1
1610,34.38933333333333,0.153835927443305,0,1
1611,34.410666666666664,0.28906122965429093,1,1
1612,34.432,0.23241288701293555,1,1
1613,34.45333333333333,0.14058891307158702,0,0
1614,34.474666666666664,0.106102216761612,0,0
1615,34.496,0.12252516013353155,0,0
1616,34.51733333333333,0.10648379869257055,0,0
1617,34.538666666666664,0.0724952346075253,0,0
1618,34.56,0.08839519333182413,0,0
1619,34.58133333333333,0.19596165591445022,1,1
1620,34.602666666666664,0.16364397539948833,1,1
1621,34.624,0.23177707220917543,1,1
1622,34.64533333333333,0.16652866432768548,1,1
1623,34.666666666666664,0.12538288446529175,0,1
1624,34.688,0.20469948200430488,1,1
1625,34.70933333333333,0.2118036198709342,1,1
1626,34.730666666666664,0.11094178411767275,0,1
1627,34.752,0.15260096265900172,0,1
1628,34.77333333333333,0.14925836382277416,0,1
1629,34.794666666666664,0.23625601336035612,1,1
1630,34.816,0.27472784793611776,1,1
1631,34.83733333333333,0.3052578661746674,1,1
1632,34.858666666666664,0.20193173172930937,1,1
1633,34.88,0.0655119386205044,0,1
1634,34.90133333333333,0.12948816611373776,0,1
1635,34.922666666666665,0.17583019126420055,1,1
1636,34.944,0.17863474488206066,1,1
1637,34.965333333333334,0.1328009235781772,0,1
1638,34.986666666666665,0.12429758481848435,0,1
1639,35.008,0.18777663307126513,1,1
1640,35.029333333333334,0.18590524239981693,1,1
1641,35.050666666666665,0.2164092783822854,1,1
1642,35.072,0.17191921814392663,1,1
1643,35.093333333333334,0.1679368602051086,1,1
1644,35.114666666666665,0.19999141775370266,1,1
1645,35.136,0.20971203494977994,1,1
1646,35.157333333333334,0.14575256672309556,0,1
1647,35.178666666666665,0.17138948199896156,1,1
1648,35.2,0.21772958134391063,1,1
1649,35.221333333333334,0.21138572628339466,1,1
1650,35.242666666666665,0.19713829217666784,1,1
1651,35.264,0.11764143999962592,0,1
1652,35.285333333333334,0.0990238403288284,0,1
1653,35.306666666666665,0.07938304212199898,0,1
1654,35.328,0.11755715389661692,0,1
1655,35.349333333333334,0.15655937278767418,1,1
1656,35.370666666666665,0.1564274257791523,1,1
1657,35.392,0.11773421621352781,0,1
1658,35.413333333333334,0.1765088404158467,1,1
1659,35.434666666666665,0.22815717545851838,1,1
1660,35.456,0.13741665036631945,0,0
1661,35.477333333333334,0.08073915390253016,0,0
1662,35.498666666666665,0.08153464483968008,0,0
1663,35.52,0.04137615941974945,0,0
1664,35.541333333333334,0.07591714294420124,0,0
1665,35.562666666666665,0.07037711726877906,0,0
1666,35.584,0.1110652783588548,0,0
1667,35.605333333333334,0.06622516756026017,0,0
1668,35.626666666666665,0.06755116717971733,0,0
1669,35.648,0.06260534080678552,0,0
1670,35.669333333333334,0.0731390121218096,0,0
1671,35.690666666666665,0.17184918392717805,1,1
1672,35.712,0.2423467844962413,1,1
1673,35.733333333333334,0.1958385569486717,1,1
1674,35.754666666666665,0.13643028822575237,0,0
1675,35.776,0.1486027726713268,0,0
1676,35.797333333333334,0.10330861481289555,0,0
1677,35.818666666666665,0.0958352969644613,0,0
1678,35.84,0.11962427622110283,0,0
1679,35.861333333333334,0.13950102386692137,0,0
1680,35.882666666666665,0.1423946584219301,0,0
1681,35.904,0.11737472688681101,0,0
1682,35.925333333333334,0.11051896127291293,0,0
1683,35.946666666666665,0.10318105255233528,0,0
1684,35.968,0.05391088456288126,0,0
1685,35.989333333333335,0.09407154655775028,0,0
1686,36.010666666666665,0.11512789002058016,0,0
1687,36.032,0.19687822652700157,1,0
1688,36.053333333333335,0.14466233912402457,0,0
1689,36.074666666666666,0.10175735816322838,0,0
1690,36.096,0.0953280465485807,0,0
1691,36.117333333333335,0.09542552343629801,0,0
1692,36.138666666666666,0.08549053727343806,0,0
1693,36.16,0.12618563801421992,0,0
1694,36.181333333333335,0.14906722056905153,0,0
1695,36.202666666666666,0.14346601342453646,0,0
1696,36.224,0.1050594513293815,0,0
1697,36.245333333333335,0.09268744082713198,0,0
1698,36.266666666666666,0.10227116638362135,0,0
1699,36.288,0.09908564559772454,0,0
1700,36.309333333333335,0.09087100246748196,0,0
1701,36.330666666666666,0.08769044317053987,0,0
1702,36.352,0.04930179562243804,0,0
1703,36.373333333333335,0.0576372991087062,0,0
1704,36.394666666666666,0.08811414386778592,0,0
1705,36.416,0.13720878770840594,0,0
1706,36.437333333333335,0.16355764506510181,1,0
1707,36.458666666666666,0.19652796534373954,1,0
1708,36.48,0.07133676426888298,0,0
1709,36.501333333333335,0.02811121014256767,0,0
1710,36.522666666666666,0.0639377352385149,0,0
1711,36.544,0.09700110562305049,0,0
1712,36.565333333333335,0.09309719468875625,0,0
1713,36.586666666666666,0.07195104602352134,0,0
1714,36.608,0.06501100315292511,0,0
1715,36.629333333333335,0.09547123472723755,0,0
1716,36.650666666666666,0.048000964627769045,0,0
1717,36.672,0.0402615681242698,0,0
1718,36.693333333333335,0.06154599799820537,0,0
1719,36.714666666666666,0.06608227003173939,0,0
1720,36.736,0.0870877473354337,0,0
1721,36.757333333333335,0.11216154655861271,0,0
1722,36.778666666666666,0.09352308703528409,0,0
1723,36.8,0.08935561411748957,0,0
1724,36.821333333333335,0.11276955597303936,0,0
1725,36.842666666666666,0.10475833997516998,0,0
1726,36.864,0.10922375171317186,0,0
1727,36.885333333333335,0.07484084465254819,0,0
1728,36.906666666666666,0.06354903408520361,0,0
1729,36.928,0.07467413795033799,0,0
1730,36.949333333333335,0.10927882498476466,0,0
1731,36.970666666666666,0.11028244372424109,0,0
1732,36.992,0.1268504543726425,0,0
1733,37.013333333333335,0.127235044986454,0,0
1734,37.034666666666666,0.07215181132941456,0,0
1735,37.056,0.0927455852188098,0,0
1736,37.077333333333335,0.12098909416218259,0,0
1737,37.09866666666667,0.16078151956200298,1,0
1738,37.12,0.17096576624426654,1,0
1739,37.141333333333336,0.11106289974124736,0,0
1740,37.16266666666667,0.10113892475476177,0,0
1741,37.184,0.14321622794660815,0,0
1742,37.205333333333336,0.1254672676941443,0,0
1743,37.22666666666667,0.11933542650804388,0,0
1744,37.248,0.05766867102881437,0,0
1745,37.269333333333336,0.04265513105335772,0,0
1746,37.29066666666667,0.08327477584990743,0,0
1747,37.312,0.1391447461706104,0,0
1748,37.333333333333336,0.1480500189192281,0,0
1749,37.35466666666667,0.10756293581185178,0,0
1750,37.376,0.10883152723491503,0,0
1751,37.397333333333336,0.06295244388741289,0,0
1752,37.41866666666667,0.05119742958384694,0,0
1753,37.44,0.06950515873152582,0,0
1754,37.461333333333336,0.09503886764741536,0,0
1755,37.48266666666667,0.09820254979137757,0,0
1756,37.504,0.1444986607694877,0,0
1757,37.525333333333336,0.12959908817374574,0,0
1758,37.54666666666667,0.10976349176540631,0,0
1759,37.568,0.1566935404856438,1,0
1760,37.589333333333336,0.0961717750546995,0,0
1761,37.61066666666667,0.05036225452888978,0,0
1762,37.632,0.023221169496227156,0,0
1763,37.653333333333336,0.042872592246711305,0,0
1764,37.67466666666667,0.05714404173831031,0,0
1765,37.696,0.10653497392821924,0,0
1766,37.717333333333336,0.1112467023513443,0,0
1767,37.73866666666667,0.07751171547379024,0,0
1768,37.76,0.048833159072640596,0,0
1769,37.781333333333336,0.0773632894485297,0,0
1770,37.80266666666667,0.09112243087478258,0,0
1771,37.824,0.10295708497442037,0,0
1772,37.845333333333336,0.08440693733833746,0,0
1773,37.86666666666667,0.04843555671376902,0,0
1774,37.888,0.08067295748492478,0,0
1775,37.909333333333336,0.11103651988509941,0,0
1776,37.93066666666667,0.14468408889013412,0,0
1777,37.952,0.11521459600482278,0,0
1778,37.973333333333336,0.08666880320014894,0,0
1779,37.99466666666667,0.15252708237272827,0,0
1780,38.016,0.19521093086003255,1,0
1781,38.037333333333336,0.16894231183301675,1,0
1782,38.05866666666667,0.12641262862092098,0,0
1783,38.08,0.06843209828511146,0,0
1784,38.101333333333336,0.05961287923090544,0,0
1785,38.12266666666667,0.06271122991948948,0,0
1786,38.144,0.05302527048288365,0,0
1787,38.165333333333336,0.11103199538730686,0,0
1788,38.18666666666667,0.1400841912471103,0,0
1789,38.208,0.09813985130187988,0,0
1790,38.22933333333334,0.08501740288204959,0,0
1791,38.25066666666667,0.12395998691957152,0,0
1792,38.272,0.11392413673146726,0,0
1793,38.29333333333334,0.05594123736137263,0,0
1794,38.31466666666667,0.06285624314393452,0,0
1795,38.336,0.08345089376506146,0,0
1796,38.35733333333334,0.05555939135935582,0,0
1797,38.37866666666667,0.049775896177596264,0,0
1798,38.4,0.07899967305823183,0,0
1799,38.42133333333334,0.10063210789482942,0,0
1800,38.44266666666667,0.09677323723617948,0,0
1801,38.464,0.09824113686075134,0,0
1802,38.48533333333334,0.11693555539575962,0,0
1803,38.50666666666667,0.06243574472018938,0,0
1804,38.528,0.05556674320144807,0,0
1805,38.54933333333334,0.04064372592059698,0,0
1806,38.57066666666667,0.05858600833096054,0,0
1807,38.592,0.06372377692646175,0,0
1808,38.61333333333334,0.08419119886128731,0,0
1809,38.63466666666667,0.08914861329807862,0,0
1810,38.656,0.06931357777997657,0,0
1811,38.67733333333333,0.03262598466392842,0,0
1812,38.69866666666667,0.05026831881592202,0,0
1813,38.72,0.06036224906773294,0,0
1814,38.74133333333333,0.08359571956951532,0,0
1815,38.76266666666667,0.05484085712574927,0,0
1816,38.784,0.051002995742010435,0,0
1817,38.80533333333333,0.06702124373715175,0,0
1818,38.82666666666667,0.05081729163950556,0,0
1819,38.848,0.04634071536993846,0,0
1820,38.86933333333333,0.052088310195436825,0,0
1821,38.89066666666667,0.04898085441933078,0,0
1822,38.912,0.04565657254575794,0,0
1823,38.93333333333333,0.0633604759614809,0,0
1824,38.95466666666667,0.07261752635032545,0,0
1825,38.976,0.0851409741736047,0,0
1826,38.99733333333333,0.05416181705591102,0,0
1827,39.01866666666667,0.10817923589031322,0,0
1828,39.04,0.13258664298161202,0,0
1829,39.06133333333333,0.09065231713734538,0,0
1830,39.08266666666667,0.04681467224592881,0,0
1831,39.104,0.11793276212870334,0,0
1832,39.12533333333333,0.15975968098433788,1,0
1833,39.14666666666667,0.1265629467584774,0,0
1834,39.168,0.08883724278318338,0,0
1835,39.18933333333333,0.11461294925300988,0,0
1836,39.21066666666667,0.13241381491320994,0,0
1837,39.232,0.08273789692007129,0,0
1838,39.25333333333333,0.0528997867598781,0,0
1839,39.27466666666667,0.06388665450788494,0,0
1840,39.296,0.05823786072397144,0,0
1841,39.31733333333333,0.04708583855664599,0,0
1842,39.33866666666667,0.0735351065788946,0,0
1843,39.36,0.127124015256989,0,0
1844,39.38133333333333,0.10001577043642423,0,0
1845,39.40266666666667,0.0813098000099136,0,0
1846,39.424,0.0744213579986129,0,0
1847,39.44533333333333,0.057764519681144134,0,0
1848,39.46666666666667,0.06263817917851312,0,0
1849,39.488,0.05748146420715498,0,0
1850,39.50933333333333,0.056096553770237756,0,0
1851,39.53066666666667,0.0419226411108117,0,0
1852,39.552,0.057305966951300046,0,0
1853,39.57333333333333,0.07350972794084516,0,0
1854,39.59466666666667,0.072433725751636,0,0
1855,39.616,0.10389637675429049,0,0
1856,39.63733333333333,0.12802287702180568,0,0
1857,39.65866666666667,0.07780534029893894,0,0
1858,39.68,0.07481082300254226,0,0
1859,39.70133333333333,0.10927846749451041,0,0
1860,39.72266666666667,0.10497411791925142,0,0
1861,39.744,0.07900652925791496,0,0
1862,39.76533333333333,0.09709097907714596,0,0
1863,39.78666666666667,0.12319267866546435,0,0
1864,39.808,0.08980629932460571,0,0
1865,39.82933333333333,0.07286479931145816,0,0
1866,39.85066666666667,0.06611821463108232,0,0
1867,39.872,0.06714033131752475,0,0
1868,39.89333333333333,0.06540420009032649,0,0
1869,39.91466666666667,0.08875286088957023,0,0
1870,39.936,0.09140538111538185,0,0
1871,39.95733333333333,0.05824826523576353,0,0
1872,39.97866666666667,0.04770894634523766,0,0
1873,40.0,0.06234395232747928,0,0
1874,40.02133333333333,0.10286616559559003,0,0
1875,40.04266666666667,0.1066912125637834,0,0
1876,40.064,0.09590792393878292,0,0
1877,40.08533333333333,0.05918838960118028,0,0
1878,40.10666666666667,0.09635204093738425,0,0
1879,40.128,0.10513246647012944,0,0
1880,40.14933333333333,0.061125273237018406,0,0
1881,40.17066666666667,0.08046602220156439,0,0
1882,40.192,0.0734822277966447,0,0
1883,40.21333333333333,0.10193970387645462,0,0
1884,40.23466666666667,0.11893979720397753,0,0
